f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
292106,533686,440078,2460.76,12173.2,3.45098,105.223,4071.5,3,102,22,383,8835.07,152.026,152.026,156.273,0.416667,17.2381,0.243902,0.663761,0.202145,0.725778,1.42172,0.869318
303398,569126,429026,2466.36,13294,3.50442,107.989,4536.46,2,113,29,397,9105.3,152.738,152.738,165,0.4125,17.9048,0.329412,0.707178,0.185524,0.684917,1.68959,0.570707
306126,506823,400155,2329.55,11976.2,3.33333,104.841,4071.5,2,108,28,388,8888.77,151.544,151.544,161.571,0.421053,24.8667,0.285714,0.765019,0.194516,0.742206,1.43641,0.6
233179,477840,324890,2151.04,10379.2,3.30435,104.596,10935.9,7,92,27,314,7426.07,152.36,152.36,165.444,0.277778,17.4706,0.210526,0.717718,0.207246,0.715478,4.31471,2.11842
407181,748896,580264,2789.55,18036.6,3.40571,107.409,2123.72,1,175,33,574,12889,148.549,148.549,164.515,0.446281,16.9375,0.315789,0.701716,0.15466,0.714602,0.912741,0.293624
401367,641784,504200,2620.12,17709.9,3.44048,108.539,1963.5,2,168,27,408,12094.5,156.11,156.11,165.556,0.423729,21.6667,0.292308,0.796048,0.147947,0.682924,0.82186,0.581315
300952,624237,502826,2587.01,13056.9,3.38346,105.893,1385.44,2,133,34,539,12547.6,150.8,150.8,167.559,0.60241,18.25,0.303922,0.598521,0.198134,0.960991,0.612269,0.591111
415597,753940,594028,2873.7,18065.6,3.45455,108.086,2642.08,4,165,27,538,12830.2,154.775,154.775,165.889,0.410256,20.52,0.299213,0.699625,0.15907,0.710201,1.04896,1.15789
497860,789264,619464,2915.28,20378.2,3.57143,107.333,22698,10,154,31,459,11478.8,156.523,156.523,164.129,0.387387,18.125,0.241935,0.803694,0.143059,0.56329,7.02103,2.8
493437,715896,591502,2862.32,18944.5,3.39181,111.242,39408.1,11,171,40,434,13043.4,168.118,168.118,168.025,0.413223,143.667,0.23913,0.83421,0.15109,0.688505,13.6568,3.2431
420186,655040,539758,2781.19,16359,3.31884,113.013,9852.03,7,138,26,487,11364.2,153.947,153.947,165.231,0.408163,26.0556,0.28972,0.77847,0.170009,0.694677,3.23567,2.10917
423949,703836,541640,2714.35,17940.6,3.19149,108.535,1520.53,3,188,38,620,14348.3,155.835,155.835,166.395,0.323944,20.3793,0.333333,0.782713,0.151297,0.799768,0.674278,0.94
325987,744464,601432,2852.01,12327.4,3.12308,108.032,6939.78,6,130,27,476,14469.6,162.842,162.842,166,0.413043,24.0526,0.368421,0.542017,0.231356,1.17377,2.76751,1.92118
340454,667828,521710,2659.82,14193.8,3.26562,104.683,8171.28,5,128,26,467,10963.1,150.612,150.612,165.5,0.376344,13.1515,0.254902,0.652572,0.187393,0.77239,3.07215,1.5311
297940,673084,538332,2792.83,12223.7,3.44144,105.48,17203.4,11,111,21,393,10754.1,153.573,153.573,154.857,0.423077,20.8333,0.275862,0.553451,0.228477,0.87977,6.40924,3.19634
392922,833637,646692,3048.32,17229.7,3.68421,109.696,706.858,2,114,24,415,9866.62,155.467,155.467,163.583,0.425,23.4118,0.1875,0.607588,0.176922,0.572652,0.205083,0.542857
311216,716946,511036,2720.17,11830.8,3.4375,111.111,1963.5,2,96,24,401,9426.64,152.663,152.663,162.042,0.391304,19.05,0.263158,0.608991,0.229923,0.796788,0.605675,0.581818
312683,792825,510308,2719.38,13761.6,3.54783,105.908,1385.44,3,115,26,402,9430.96,152.898,152.898,165.846,0.337209,24.125,0.25,0.612735,0.197606,0.685308,0.509544,0.845588
367845,881505,568216,2821.05,15932.7,3.42105,103.938,3421.19,5,152,22,528,12228.7,151.066,151.066,157.455,0.490196,16.0323,0.235772,0.647367,0.177061,0.767524,1.4137,1.46154
294041,636801,454430,2513.45,12763.2,3.40984,107.361,5541.77,6,122,25,411,9642.83,151.91,151.91,165.08,0.418605,17.6818,0.311828,0.647055,0.196929,0.755517,2.29932,1.75962
289874,666913,438444,2456.26,13128.7,3.56757,106.151,10935.9,8,111,23,382,8830.47,150.492,150.492,161.391,0.48,14.9167,0.275862,0.661143,0.18709,0.672606,4.18762,2.24242
305313,629579,428429,2466.42,14908.4,3.57252,106.359,5281.02,7,131,26,388,9225.06,152.827,152.827,165.038,0.378947,19.4211,0.235849,0.712634,0.165438,0.618784,2.26591,1.9594
308211,565360,398438,2325.28,13279.2,3.48214,109.881,4071.5,1,112,29,361,8850.79,154.737,154.737,166.655,0.493333,23.0667,0.244444,0.773548,0.175107,0.666513,1.47953,0.287179
234083,458919,325061,2151.32,9847.05,3.35556,106.023,10207,8,90,29,306,7388.22,152.627,152.627,165.069,0.47541,20.8571,0.25,0.72012,0.218473,0.750298,3.92439,2.38411
401431,759050,505656,2621.11,16303.2,3.3012,111.887,1963.5,4,166,30,623,12669.7,138.682,138.682,165.733,0.443478,11.9792,0.307087,0.793881,0.160772,0.77713,0.811946,1.21168
369496,753423,505306,2595.33,14560.6,3.21622,105.447,1385.44,3,148,37,484,12410.2,155.112,155.112,166.757,0.37037,16.9259,0.275862,0.731232,0.178244,0.852314,0.554933,0.932773
416595,859160,590808,2868.64,18468.6,3.38824,109.467,2463.01,3,170,26,539,12806.6,153.909,153.909,165.115,0.452991,21.4583,0.268657,0.705128,0.155326,0.693425,1.00508,0.885417
498511,879970,618491,2912.37,21009.1,3.6962,109.366,35968.1,12,158,31,466,11454.8,160.517,160.517,163.065,0.462963,30.0667,0.234375,0.806012,0.138624,0.545234,11.3999,3.24658
495806,942848,590552,2864.36,20312.4,3.39037,110.922,20106.2,10,187,31,555,13202.3,159.027,159.027,163.452,0.406015,33.6875,0.255034,0.839563,0.141015,0.649964,7.58333,2.94953
422589,861900,535950,2775.54,17991.2,3.44828,113.713,8824.73,6,145,30,518,11289,151.014,151.014,165.167,0.394231,21.5217,0.239316,0.788486,0.154272,0.627476,3.02797,1.74
422863,793480,544100,2721.68,19209.2,3.28079,107.837,1520.53,3,203,35,622,14415.4,150.323,150.323,165.914,0.353333,15.8108,0.344371,0.777179,0.141686,0.750443,0.729947,0.914414
433328,1.06E+006,638653,3019.07,17621.3,3.25,108.017,6647.61,6,184,28,632,15099.8,151.638,151.638,164.357,0.393939,15.2051,0.343066,0.678503,0.171331,0.856906,2.82271,1.84615
329560,753360,517194,2648.03,13792.9,3.408,106.093,8494.87,6,125,28,473,10913.8,153.171,153.171,161.5,0.315789,15.8929,0.28866,0.637209,0.191985,0.791259,3.22204,1.76056
295555,843885,540146,2800.46,12371.5,3.39823,102.593,31415.9,14,113,21,443,10829.5,153.95,153.95,159.381,0.361446,17.4583,0.255556,0.547176,0.226364,0.875363,12.0113,4.11979
388369,1.00E+006,643949,3042.33,16096.5,3.48148,107.572,20612,12,108,24,420,9895.87,154.586,154.586,160.75,0.367089,21.1053,0.16129,0.603105,0.189006,0.614783,5.73191,3.44681
319002,795984,510313,2720.36,14340.5,3.50877,105.93,1385.44,2,114,28,398,9406.29,154.508,154.508,163.179,0.357143,29.6154,0.2,0.625111,0.189698,0.655925,0.495107,0.57
319002,795984,510313,2720.36,14340.5,3.50877,105.93,1385.44,2,114,28,398,9406.29,154.508,154.508,163.179,0.357143,29.6154,0.2,0.625111,0.189698,0.655925,0.495107,0.57
362589,876876,566352,2812.37,13732.6,3.22835,106.141,3848.45,4,127,28,529,12258,152.735,152.735,161.071,0.351064,23.0455,0.27,0.640218,0.204795,0.892621,1.34795,1.23902
294102,635204,454448,2515.92,12081.5,3.50459,103.952,5541.77,4,109,22,412,9707.32,148.983,148.983,157.955,0.535211,16.1667,0.282353,0.647162,0.208246,0.803488,2.05389,1.14136
291382,662810,437970,2455.06,13234,3.54386,102.069,3421.19,4,114,21,385,8826.68,149.506,149.506,156.143,0.480519,15.7391,0.280899,0.665302,0.185511,0.666971,1.33851,1.12871
302259,626047,428445,2466.26,14171.9,3.61017,104.114,5281.02,6,118,24,401,9260.97,151.07,151.07,162.917,0.439024,14.4231,0.242105,0.70548,0.174025,0.653476,2.06167,1.66197
308020,569944,401122,2331.83,12452.1,3.41509,110.355,4071.5,1,106,29,365,8886.11,153.896,153.896,164.828,0.308642,19.2778,0.247059,0.767897,0.187264,0.713622,1.40114,0.292818
226637,458679,323028,2145.91,8913.34,3.21951,105.676,11309.7,9,82,29,302,7369.35,155.444,155.444,166.552,0.344262,20.5714,0.223881,0.701601,0.240753,0.826777,4.092,2.79545
407743,785600,581138,2793.31,17091.9,3.45912,107.164,4071.5,5,159,31,433,12421.7,162.383,162.383,163.161,0.458716,35.0833,0.382609,0.701629,0.163429,0.726758,1.58769,1.44545
401941,758200,504000,2618.22,16405,3.26061,112.525,1963.5,3,165,34,624,12554.1,140.091,140.091,167.941,0.363636,9.57627,0.32,0.797504,0.159599,0.765259,0.80603,0.920074
369705,747358,503400,2590.28,16320.2,3.21739,106.241,1256.64,4,161,33,549,12479,150.559,150.559,165.121,0.352941,15.1471,0.267717,0.734415,0.158717,0.764638,0.547244,1.24324
413990,860074,591071,2865.86,18091.9,3.43902,106.406,2642.08,5,164,28,552,12827.1,153.014,153.014,161.429,0.477477,19.4444,0.28125,0.700407,0.158405,0.708994,1.04665,1.4539
502497,881904,619422,2914.68,22098.1,3.68421,111.876,22698,9,171,30,468,11480,158.741,158.741,165.833,0.436975,28.25,0.212766,0.811236,0.131897,0.519503,7.72414,2.44286
494252,939800,589265,2861.16,19117.3,3.41899,111.995,40115,8,179,35,548,13201.9,157.334,157.334,166.2,0.479339,20.0769,0.278571,0.83876,0.149663,0.690571,14.5282,2.33987
427815,857904,536798,2773.72,19044.9,3.46012,111.97,9852.03,8,163,27,377,11096.2,160.796,160.796,165.444,0.347107,33.2727,0.263566,0.796977,0.145641,0.582634,3.75368,2.31206
420316,791568,543214,2720.25,16513.2,3.14773,112.137,1385.44,2,176,39,622,14330.4,153.616,153.616,168.821,0.375,16.7714,0.353846,0.773756,0.164732,0.867816,0.58013,0.635379
431173,1.05E+006,638830,3017.79,16765.6,3.17241,109.303,6939.78,5,174,24,628,15095.6,151.256,151.256,163.583,0.392,15.973,0.359375,0.674942,0.179999,0.90039,2.80055,1.57609
317939,755112,519001,2652.4,12288.1,3.3271,106.948,7542.96,5,107,27,480,10929.7,151.738,151.738,166.185,0.320988,15,0.27381,0.612598,0.215851,0.889457,2.53853,1.50281
296961,847346,537807,2795.85,12415.9,3.4359,109.642,4536.46,5,117,24,444,10793.5,154.014,154.014,163.208,0.444444,20.1429,0.3,0.552169,0.225183,0.869327,1.78733,1.45522
403907,1.01E+006,643856,3043.72,15796.6,3.50442,106.004,18626.5,10,113,24,438,9983.72,152.37,152.37,163.208,0.378049,19.8571,0.177083,0.627326,0.192682,0.632017,5.21108,2.85354
