f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
177035,261040,206828,1618.28,6451.46,2.86076,125.884,15836.8,6,79,64,404,8091.16,138.005,138.005,174.328,0.755556,6.92157,0.161765,0.855954,0.250839,1.25416,7.067,2.09735
370827,525280,414188,2349.36,16309.1,3.71642,107.091,5808.8,6,134,36,436,9115.21,141.823,141.823,165.333,0.488889,16.44,0.27619,0.895311,0.144052,0.558902,2.09904,1.61446
361641,458664,369082,2163.93,16223.9,3.84071,118.629,36643.5,19,113,79,308,7513.53,157.435,157.435,174.633,0.506667,21,0.228261,0.979838,0.133379,0.463114,11.4498,4.947
251498,330625,260072,1822.93,10718.5,3.33962,114.795,2123.72,4,106,58,221,7335.26,164.923,164.923,171.414,0.413333,43.2,0.292683,0.967033,0.170073,0.684354,0.895092,1.19774
459975,590720,466051,2488,19759.5,3.93162,117.245,71631.5,21,117,95,312,7719.95,160.532,160.532,174.432,0.4625,21.2857,0.17,0.986962,0.125914,0.390695,18.2203,5.3413
452510,646410,478850,2536.02,19426.5,3.93443,117.76,53092.9,17,122,69,291,8215.31,167.234,167.234,174.145,0.487805,35.375,0.184466,0.944993,0.130544,0.422892,14.3142,4.32083
275417,363975,284092,1898.45,11335.1,3.45455,117.737,2463.01,4,99,74,310,7268.35,150.09,150.09,174.189,0.477612,17.2353,0.2375,0.969466,0.167484,0.641224,0.885341,1.15789
455640,581994,464864,2477.76,17878.8,3.31737,119.062,530.929,1,167,94,458,11410.5,159.88,159.88,174.777,0.439655,29.5333,0.274809,0.98016,0.138586,0.638214,0.194595,0.301444
267170,370040,293970,1972.73,10925.7,3.21818,115.665,706.858,2,110,62,383,8374.83,139.238,139.238,171.839,0.325301,9.94286,0.25,0.908833,0.180559,0.766529,0.29103,0.621469
283377,377500,295284,1930.49,11084,3.07801,119.563,1963.5,2,141,84,424,10352.3,160.328,160.328,173.679,0.438776,34.3333,0.58427,0.959673,0.174169,0.933982,0.976978,0.64977
149468,207311,157496,1434.29,5380.35,3.5122,115.883,11689.9,5,41,61,172,4010.11,156.622,156.622,174.098,0.518519,27.6667,0.366667,0.949027,0.26658,0.745325,3.20659,1.42361
150764,207311,157470,1434.1,6091.2,3.56522,109.703,10568.3,4,46,61,168,4006.47,161.19,161.19,173.754,0.393939,32.6,0.314286,0.95741,0.235437,0.657747,3.22453,1.12195
114979,157212,124180,1260.54,4434,2.60976,121.045,907.92,3,82,60,281,6353.6,149.064,149.064,171.783,0.673469,11.7727,0.490909,0.925903,0.28429,1.43293,0.647504,1.14953
161658,215175,168559,1464.48,6772.6,3.32353,117.329,1661.9,2,68,68,236,5323.37,149.843,149.843,173.897,0.387755,25.2222,0.333333,0.959061,0.216236,0.786016,0.699063,0.60177
306997,396896,318241,2007.2,12861.9,3.38806,119.525,4071.5,6,134,83,392,9588.53,157.258,157.258,175.349,0.44086,19.6316,0.425532,0.964668,0.156058,0.7455,1.77716,1.77093
270194,357110,278328,1896.96,11260.8,3.4717,114.573,7853.98,8,106,78,302,7519.07,159.424,159.424,174.077,0.472222,24.1667,0.325,0.970775,0.168457,0.667721,3.0812,2.30435
261375,370352,289630,1994.38,10627.2,3.22034,118.42,5026.55,7,118,59,355,8906.79,157.806,157.806,173.085,0.421687,15.1364,0.404762,0.902444,0.187667,0.838109,2.26928,2.17368
232051,304513,237192,1738.09,9832.77,3.75758,118.907,36643.5,15,66,77,201,5046.93,161.229,161.229,173.286,0.434783,19.1,0.2,0.978328,0.176765,0.513276,10.4221,3.99194
237480,316932,249598,1777.98,8484.17,3.05376,123.74,2642.08,3,93,77,330,7732.14,154.976,154.976,173.221,0.38806,16.3684,0.38806,0.951446,0.209564,0.911362,1.03467,0.982394
242099,312170,251526,1793.66,9992.88,3.47368,111.357,2827.43,4,95,77,280,6887.81,159.482,159.482,173.26,0.484375,24.4545,0.357143,0.962518,0.179494,0.689272,1.10949,1.15152
212256,275307,218718,1671.51,8810.01,3.58333,114.473,8824.73,6,72,71,212,5403.99,159.368,159.368,172.662,0.469388,25.5,0.285714,0.970455,0.189729,0.613392,2.99346,1.67442
192115,261542,206720,1617.82,7496.28,2.64865,125.348,16286,6,111,58,396,8076.64,139.109,139.109,171.569,0.56338,7.08163,0.168421,0.929347,0.215816,1.07742,9.40974,2.26531
374229,516360,412656,2343.9,16761.8,3.71429,107.665,6082.12,6,133,40,285,8831.78,164.347,164.347,168.675,0.477778,141.5,0.254717,0.906879,0.139836,0.526899,2.16157,1.61538
360771,458544,369403,2165.34,15123,3.71963,114.247,31415.9,15,107,82,316,7563.13,153.899,153.899,175.598,0.426667,20.0667,0.229885,0.976632,0.143182,0.500107,9.31756,4.03266
252253,329472,260102,1822.62,10470.8,3.32692,119.712,2463.01,4,104,66,291,7443.42,151.574,151.574,172,0.529412,17.1875,0.253012,0.969822,0.174067,0.710874,1.01546,1.20231
453436,591360,466527,2489.82,17603.4,3.88119,117.43,84496.3,20,101,86,314,7699.55,161.083,161.083,174.453,0.422535,23.1538,0.202381,0.971938,0.14144,0.43739,18.821,5.15306
447126,756175,530464,2761.1,18130.1,3.85965,117.491,34636.1,12,114,54,346,8679.38,160.72,160.72,172.667,0.443038,22.0667,0.2,0.842897,0.152294,0.478728,8.83086,3.10909
276508,365241,285224,1902.85,11208,3.50515,112.453,2642.08,4,97,72,295,7227.88,158.681,158.681,173.764,0.405797,48.1667,0.24359,0.969441,0.169776,0.644886,0.926852,1.14118
449372,584676,465146,2477.83,18262.7,3.36145,115.71,254.469,2,166,99,463,11402.7,159.305,159.305,174.707,0.40678,21.0476,0.257576,0.966089,0.135677,0.624372,0.0940019,0.594982
268305,368126,293690,1971.62,10803.5,3.19658,112.677,452.389,2,117,55,386,8375.9,146.497,146.497,171.309,0.329545,12.3103,0.231579,0.913568,0.182499,0.775296,0.197274,0.625668
282324,376226,294010,1926.45,11197.4,3.1049,117.844,1809.56,2,143,81,420,10331.2,161.686,161.686,174.753,0.474227,45.6667,0.537634,0.960254,0.172044,0.92264,0.91656,0.644144
152346,207840,158724,1438.29,6091.52,3.65217,113.164,14102.6,10,46,61,169,4018.61,158.479,158.479,173.885,0.393939,83.5,0.277778,0.959816,0.236114,0.659706,4.25821,2.7381
116872,157609,124748,1263.6,4568.62,2.61905,122.132,706.858,2,84,61,290,6359.59,149.559,149.559,173.918,0.527273,12.1818,0.473684,0.936863,0.276583,1.39202,0.508045,0.763636
158829,215650,168988,1466.54,6466.11,3.26471,117.247,1661.9,2,68,69,231,5296.27,154.935,154.935,174.391,0.387755,22.1,0.333333,0.939886,0.226805,0.819082,0.711516,0.612613
306422,397524,317836,2006.38,12000.6,3.28244,116.365,3421.19,5,131,82,392,9541.13,158.543,158.543,175.573,0.488636,20.7778,0.423913,0.964088,0.16719,0.795053,1.46261,1.52326
270194,357643,279434,1900.17,10978.5,3.46154,116.535,9160.88,7,104,81,301,7525.61,159.767,159.767,174.864,0.529412,36.625,0.3,0.966935,0.173081,0.685486,3.5261,2.02222
261796,370938,289435,1992.3,10380.5,3.17241,120.687,5281.02,2,116,63,344,8876.94,160.73,160.73,171.397,0.380952,33.4,0.414634,0.904506,0.191927,0.855158,2.33999,0.630435
227725,303408,235506,1732.55,9997.68,3.85507,114.442,35968.1,16,69,76,209,5038.14,159.124,159.124,174.237,0.5,18,0.169492,0.966958,0.173295,0.503931,10.8982,4.15038
242695,316882,250061,1779.88,9750.83,3.19626,119.017,2290.22,3,107,72,321,7705.51,157.355,157.355,174,0.3375,20.4,0.320988,0.970544,0.182536,0.790242,1.00972,0.938596
239158,311052,251118,1792.56,8982.31,3.37349,113.066,2827.43,4,83,76,282,6896.16,160.06,160.06,174.395,0.566038,22.5,0.40678,0.95237,0.199565,0.76775,0.981264,1.18571
215265,275380,219241,1673.54,9624.01,3.6962,112.512,7853.98,8,79,70,212,5390.48,162.292,162.292,174.143,0.410714,29.2857,0.234375,0.981867,0.173892,0.560108,2.88232,2.16438
196001,262044,206761,1618.69,7500.26,2.56881,127,15836.8,8,109,57,382,8015.62,145.238,145.238,172.386,0.345679,11.3226,0.172043,0.947961,0.215817,1.06871,8.80712,3.11429
372519,525165,415255,2351.36,16456.8,3.64179,106.808,6361.73,5,134,36,442,9080.04,145.566,145.566,165.806,0.505618,17.4167,0.229358,0.897084,0.142881,0.551752,2.2884,1.37295
358900,456576,367976,2160.77,15368.2,3.7757,114,27171.6,11,107,81,311,7521.86,157.103,157.103,174.691,0.407895,27.2727,0.229885,0.975333,0.1406,0.489443,8.10078,2.91337
251227,330000,260372,1824.68,9587.36,3.17526,120.212,2123.72,4,97,58,257,7438.12,160.296,160.296,171.69,0.405797,24.7,0.25974,0.964876,0.190321,0.775826,0.819977,1.25974
456000,589440,466509,2488.9,19095,3.94286,116.405,104062,25,105,87,316,7726.31,159.576,159.576,173.954,0.521739,23.3077,0.166667,0.977473,0.130343,0.404625,23.9617,6.34058
451327,755430,531294,2760.92,19882.1,3.96774,113.633,35298.9,16,124,55,347,8729.93,155.752,155.752,171.582,0.458824,18.2778,0.203883,0.849487,0.138864,0.439085,9.69822,4.03252
276050,365184,285057,1901.81,11139.7,3.47059,114.901,1385.44,3,102,72,305,7275.28,152.203,152.203,173.806,0.478261,29.5,0.275,0.968402,0.170723,0.653094,0.511919,0.864407
446152,582236,464036,2475.71,18082.4,3.4321,116.272,452.389,1,162,95,465,11383.1,160.346,160.346,174.379,0.433628,26.3529,0.265625,0.961458,0.136912,0.629512,0.164265,0.291367
266818,368126,294076,1972.61,11170.7,3.22414,117.529,452.389,1,116,59,382,8427.18,148.497,148.497,173.373,0.380952,19.1053,0.221053,0.907312,0.176587,0.754398,0.196678,0.31016
280752,376250,293787,1926,10719,3.06569,117.922,1809.56,3,137,82,426,10318.5,161.735,161.735,175.524,0.37,37.7273,0.539326,0.955633,0.179682,0.962641,0.883017,0.978571
152255,217012,157550,1435.25,6276.18,3.73913,109.81,12076.3,5,46,56,166,4001.58,158.018,158.018,172.357,0.393939,22.7143,0.314286,0.966391,0.228683,0.637583,3.64853,1.33721
116998,170771,126266,1271.31,3917.14,2.42667,124.62,615.752,3,75,67,267,6332.83,155.854,155.854,173.269,0.595745,12.35,0.470588,0.926598,0.324551,1.61669,0.39472,1.23626
157790,222159,169072,1466.34,6072.33,3.26667,121.213,1661.9,1,60,74,216,5272.22,157.759,157.759,174.041,0.463415,26,0.304348,0.933267,0.241479,0.868237,0.631943,0.306122
305073,421200,317874,2006.22,12337.3,3.2782,115.208,3631.68,4,133,73,396,9530.46,157.316,157.316,173.63,0.477778,38.6,0.4,0.959732,0.162614,0.772491,1.58327,1.22018
265785,368433,277180,1893.48,9883.68,3.31959,113.524,6939.78,6,97,78,296,7524.8,163.247,163.247,173.897,0.447761,48.3333,0.366197,0.958891,0.191576,0.761337,2.53272,1.80745
260533,428203,291372,1996.57,9776.47,3.14783,117.68,3631.68,5,115,64,353,8925.93,158.83,158.83,174.688,0.419753,22.5333,0.4375,0.894158,0.204222,0.913002,1.60304,1.5884
227319,308000,234326,1728.19,9826.31,3.79412,118.942,32685.1,15,68,74,205,5044.28,160.254,160.254,174.257,0.511111,24.625,0.192982,0.970095,0.175874,0.513344,9.77742,3.95349
241647,326959,251730,1785.72,9383.26,3.18,120.836,2827.43,4,100,80,319,7785.69,157.276,157.276,173.863,0.408451,21.7857,0.351351,0.959946,0.190309,0.829742,1.17007,1.25786
241631,341260,248844,1784.87,9850.09,3.41053,112.895,2463.01,4,95,70,278,6907.05,158.212,158.212,173.914,0.507937,22.1667,0.338028,0.971013,0.181203,0.701217,0.968361,1.17284
211264,292656,218822,1671.85,8148.41,3.61905,114.788,11309.7,5,63,68,219,5415.35,156.018,156.018,174.147,0.431818,14.6429,0.235294,0.965462,0.205175,0.66459,3.37262,1.38158
189522,270351,206618,1617.45,7708.16,2.81188,123.973,16741.5,9,101,60,394,7986.53,140.437,140.437,171.917,0.507463,8.60976,0.16092,0.917256,0.209836,1.03611,8.9219,3.2007
372948,595030,414834,2351.5,15253.5,3.56098,112.044,6082.12,5,123,30,417,9076.21,147.225,147.225,165.333,0.447059,14.4444,0.255102,0.899031,0.154161,0.595023,2.00591,1.40411
361152,489424,370718,2168.23,14417.5,3.72816,118.452,38013.3,12,103,88,298,7502.2,160.916,160.916,174.943,0.560606,20.2857,0.240964,0.974195,0.150389,0.520355,10.8413,3.21875
251565,343562,260790,1825.59,10352,3.30769,121.249,1385.44,3,104,65,369,7637.1,138.74,138.74,174.262,0.386667,11.3,0.283951,0.96463,0.176352,0.737743,0.572758,0.906977
455428,655234,466346,2489.11,18494.8,3.89474,114.488,90792,18,114,87,320,7757.9,157.769,157.769,174.253,0.407407,16.7778,0.175258,0.976586,0.134585,0.419465,22.7265,4.62162
446918,643914,487378,2559.15,17502.8,3.85586,114.432,35298.9,12,111,67,282,8264.42,165.468,165.468,173.537,0.441558,46,0.206522,0.916984,0.146214,0.472178,8.76712,3.11215
274547,370242,284952,1901.46,10958.7,3.47368,116.443,2642.08,3,95,77,294,7230.71,157.752,157.752,173.273,0.376812,23.5,0.266667,0.963486,0.173511,0.659813,0.914225,0.863636
450036,645260,463478,2473.7,18894.5,3.4104,115.74,530.929,1,173,85,494,11514.1,155.54,155.54,174.635,0.418033,18,0.253623,0.970999,0.130922,0.609389,0.204096,0.29322
280681,383161,293568,1924.85,11094.1,3.10791,117.116,1661.9,2,139,78,418,10342.3,160.297,160.297,173.744,0.494624,28.8571,0.579545,0.9561,0.173502,0.932232,0.823015,0.643519
151265,215604,157427,1434.8,6451.76,3.71429,112.519,11689.9,4,49,54,168,3999.97,157.036,157.036,171.185,0.441176,17.6667,0.289474,0.960861,0.222389,0.619981,3.78674,1.07692
117846,168296,124170,1261.25,5175.56,2.85714,121.527,615.752,2,91,58,266,6325.25,156.383,156.383,171.534,0.784314,14.6471,0.444444,0.949069,0.243694,1.22214,0.475481,0.7
163260,219780,167002,1457.53,7201.49,3.34211,114.792,1809.56,3,76,68,214,5263.29,157.729,157.729,174.25,0.407407,25.75,0.288136,0.977593,0.202393,0.73086,0.842377,0.897638
303762,420552,316160,2001.25,12161.5,3.30233,119.758,3848.45,6,129,75,389,9506.02,160.339,160.339,174.2,0.482759,31.4167,0.449438,0.960784,0.164556,0.781647,1.63434,1.8169
270242,370260,278766,1898.17,11073.1,3.39048,116.315,9852.03,9,105,76,294,7497.98,162.929,162.929,174.316,0.4,48,0.296296,0.969422,0.171421,0.677132,3.82791,2.65449
262838,427336,288246,1989.33,10825.2,3.20968,122.682,5026.55,4,124,59,356,8893.7,159.744,159.744,173.508,0.44186,26.3846,0.377778,0.911855,0.183768,0.821572,2.37139,1.24623
227235,308000,234588,1728.9,8451.1,3.53125,116.105,38013.3,15,64,71,207,5045.9,156.821,156.821,172.648,0.333333,28.5714,0.207547,0.968656,0.204577,0.597071,10.7063,4.24779
239947,325260,249434,1777.36,9228.91,3.18,121.187,3019.07,4,100,71,309,7751,160.89,160.89,172.563,0.408451,50.5,0.369863,0.961962,0.192587,0.839861,1.25823,1.25786
239842,340695,248864,1784.92,9455.82,3.40909,113.783,2827.43,4,88,65,277,6861.11,159.264,159.264,174.369,0.517241,20.3077,0.353846,0.963746,0.188765,0.725596,1.03741,1.17333
210266,291040,217126,1665.68,8054.55,3.47692,110.571,13684.8,6,65,70,214,5413.43,157.855,157.855,173.7,0.444444,22.7778,0.326531,0.968407,0.2068,0.672095,4.23041,1.72566
191341,272420,207070,1619.98,7499.84,2.69903,122.92,15836.8,10,103,55,383,8049.41,139.206,139.206,171.836,0.430556,7.32609,0.183908,0.924037,0.216002,1.07328,8.52504,3.70504
370432,593514,413499,2346.68,15980.7,3.66667,111.018,6082.12,9,126,38,421,9040.79,142.86,142.86,165.868,0.482353,10.3784,0.285714,0.895848,0.146844,0.565732,2.06879,2.45455
359409,487976,370067,2166.82,14299.5,3.72,117.893,27171.6,10,100,86,324,7543.22,154.593,154.593,174.314,0.428571,20.6,0.25,0.971201,0.151531,0.527517,7.56008,2.68817
249858,345344,261194,1827.33,10247.3,3.33333,119.349,1963.5,4,102,63,371,7620.04,138.03,138.03,171.571,0.457143,9.6,0.291139,0.9566,0.178324,0.743617,0.801563,1.2
458309,655234,466885,2490.45,19039.8,3.94393,116.848,107521,23,107,81,322,7741.76,154.398,154.398,174.383,0.465753,17.9412,0.163043,0.981632,0.130802,0.406608,25.1026,5.83175
450415,783156,555406,2812.54,19002.8,3.9322,115.049,32047.4,14,118,47,349,8933.41,155.656,155.656,172.809,0.439024,15.619,0.216495,0.810965,0.148006,0.470109,8.3958,3.56034
272495,369600,284558,1900.05,10593.4,3.42222,114.408,1385.44,2,90,76,313,7254.23,153.399,153.399,174.132,0.40625,25.0833,0.25,0.957611,0.179361,0.684785,0.457585,0.584416
264487,412661,293636,1971.3,10084.4,3.12621,119.577,804.248,1,103,66,396,8386.14,143.591,143.591,171.742,0.410959,12.6552,0.256098,0.900731,0.195481,0.831599,0.313201,0.319876
153066,207311,157476,1434.02,6281.47,3.60784,113.361,18145.8,9,51,60,170,4009.9,159.141,159.141,172.3,0.416667,20.25,0.243902,0.971993,0.228294,0.63837,6.04602,2.49457
119301,158404,126093,1269.81,4906.14,2.65217,121.138,615.752,3,92,64,278,6449.66,150.061,150.061,174.547,0.735849,11.6364,0.393939,0.946137,0.258821,1.31461,0.474842,1.13115
161299,215152,167947,1461.91,6225.63,3.16923,114.943,1661.9,2,65,68,221,5248.45,158.195,158.195,174.088,0.326531,23.5556,0.354167,0.960415,0.234821,0.84304,0.669712,0.631068
305475,396264,317520,2004.64,12409.4,3.30827,117.866,3631.68,5,133,80,404,9631.75,154.458,154.458,173.787,0.445652,21.4444,0.430108,0.962066,0.161542,0.776166,1.58119,1.51136
267357,354040,275980,1889.48,11186.7,3.5283,112.903,7238.23,9,106,80,305,7459.55,159.528,159.528,173.575,0.472222,20.7857,0.341772,0.968757,0.168904,0.666824,2.86977,2.5508
261201,369180,289900,1994.38,10974.8,3.25806,119.804,5026.55,6,124,62,355,8956.15,157.341,157.341,171.855,0.458824,16.75,0.409091,0.901005,0.181724,0.816067,2.38625,1.84158
231429,304440,237530,1739.03,9952.35,3.78788,120.098,28352.9,11,66,80,204,5056.8,160.289,160.289,173.65,0.404255,50,0.2,0.974317,0.174736,0.508101,8.0858,2.904
238791,317420,250136,1780.48,9291.92,3.18447,119.227,3848.45,4,103,73,324,7704.46,156.731,156.731,173.863,0.373333,18.0588,0.373333,0.954644,0.191616,0.829157,1.65999,1.2561
242839,311697,251004,1791.06,9905.77,3.46809,112.772,2290.22,4,94,76,277,6907.83,158.733,158.733,174.342,0.516129,26.7,0.382353,0.967472,0.180809,0.697353,0.886515,1.15337
212066,276924,219474,1674.3,8946.06,3.6338,114.198,10935.9,7,71,68,212,5400.3,160.906,160.906,174.25,0.44898,52,0.290909,0.966246,0.187155,0.603651,3.66135,1.92636
190958,260000,205680,1614.52,7673.05,2.76768,120.634,16286,11,99,55,255,7709.17,158.835,158.835,171.655,0.5,11.75,0.164706,0.928421,0.210414,1.00471,8.4433,3.97445
372732,523158,413582,2348.38,15403.2,3.55556,109.347,5541.77,6,126,35,435,9082.39,147.032,147.032,166.343,0.465116,19.7143,0.3125,0.901229,0.15246,0.589644,1.87337,1.6875
359751,459982,369882,2166.57,15060.3,3.79245,118.611,33979.5,13,106,81,316,7565.96,154.237,154.237,174.704,0.536232,20.0667,0.232558,0.972611,0.143859,0.502377,10.012,3.42786
250432,331154,260524,1824.33,10056.5,3.28713,118.746,1963.5,3,101,68,342,7559.69,144.822,144.822,174.191,0.383562,13.25,0.278481,0.96126,0.181408,0.751722,0.791885,0.912651
458530,589440,466158,2488.3,20303.3,4.03419,117.262,68813.4,23,117,86,311,7696.51,161.116,161.116,174.047,0.271739,21.2143,0.181818,0.983636,0.122556,0.379077,17.5587,5.70127
452777,754416,531062,2759.89,19610.1,3.872,116.716,69746.5,20,125,57,343,8669.91,158.886,158.886,171.825,0.453488,18.0556,0.201923,0.852588,0.140738,0.442114,19.2552,5.16529
273868,363400,284467,1899.19,11343.9,3.55789,110.893,2642.08,3,95,69,304,7240.76,150.586,150.586,174.464,0.376812,20.7143,0.233766,0.962742,0.16742,0.638298,0.916489,0.843195
448364,585088,465758,2480.23,17448,3.3375,114.93,1017.88,1,160,92,461,11314.2,157.124,157.124,174.337,0.391304,19.9545,0.25,0.962656,0.14215,0.648455,0.363232,0.299625
267842,368823,293490,1973.09,11609.7,3.27119,114.649,530.929,1,118,63,371,8396.05,149.167,149.167,171.873,0.325843,12.7407,0.229167,0.912612,0.169952,0.723192,0.233905,0.305699
284341,377500,294370,1927.74,11723.3,3.18667,114.668,1256.64,4,150,80,419,10291.3,161.711,161.711,173.613,0.515152,37.0909,0.515152,0.96593,0.164437,0.877854,0.662922,1.25523
152338,208656,159180,1442.78,6039.55,3.64444,112.739,11689.9,8,45,67,171,4022.73,157.819,157.819,173.597,0.40625,33.2,0.323529,0.957015,0.23889,0.666064,3.45314,2.19512
152993,208273,158652,1438.21,5949.15,3.52,114.69,17203.4,8,50,63,167,4023.83,157.251,157.251,171.603,0.428571,22.8571,0.25,0.964326,0.24175,0.67637,5.62228,2.27273
118609,157609,125010,1265.13,4788.03,2.65909,122.946,804.248,3,88,65,275,6403.27,152.72,152.72,174.323,0.660377,10,0.466667,0.948799,0.264227,1.33735,0.596699,1.12821
160183,214225,167044,1458.35,6071.05,3.14754,121.595,1385.44,2,61,71,221,5276.85,156.814,156.814,172.746,0.418605,17.4167,0.355556,0.958924,0.240213,0.869182,0.527596,0.635417
304917,397524,318682,2008.38,12275.7,3.30769,117.803,3848.45,4,130,83,395,9610.75,155.884,155.884,175.482,0.460674,23.6875,0.413043,0.956806,0.163606,0.782907,1.64077,1.2093
270193,357643,279102,1899.45,11264.7,3.44954,114.172,7238.23,7,109,84,302,7537.17,159.639,159.639,173.81,0.453333,32.5556,0.345679,0.968082,0.168619,0.669096,2.92001,2.02926
261730,370352,289433,1991.97,10764.9,3.22034,119.775,5281.02,3,118,64,358,8925.42,157.609,157.609,174.547,0.404762,16.0476,0.372093,0.904285,0.185043,0.829124,2.38093,0.931579
229084,303335,236544,1736.01,9843.87,3.75758,118.253,37325.3,16,66,75,206,5065.53,158.296,158.296,174.373,0.434783,21.8889,0.222222,0.968463,0.176355,0.514588,10.7535,4.25806
237631,318549,250419,1780.9,8968.5,3.1875,121.848,2463.01,1,96,76,323,7751.73,154.916,154.916,174.289,0.432836,19.1875,0.371429,0.948935,0.198572,0.864328,0.995024,0.313725
242356,309465,250356,1788.94,9883.77,3.41935,120.084,2463.01,5,93,76,279,6880.49,161.265,161.265,174.408,0.430769,45.5,0.347826,0.968046,0.180997,0.69614,0.945138,1.46226
213126,275380,218319,1670.64,8992.98,3.61111,116.66,9503.32,7,72,69,208,5388.76,161.26,161.26,174.493,0.5,40.6,0.285714,0.976216,0.185771,0.599218,3.21048,1.93846
187681,260019,206453,1616.81,7585.44,2.84536,125.531,15836.8,9,97,59,390,8027.58,141.844,141.844,173.559,0.590164,8.28571,0.168675,0.909071,0.213146,1.05829,8.18501,3.16304
374583,521594,414208,2347.24,15957.6,3.67742,108.843,6082.12,6,124,31,343,8960.26,151.644,151.644,162.968,0.493976,27.5833,0.291667,0.904334,0.147093,0.561506,2.0134,1.63158
360250,457190,369300,2165.43,15280.5,3.76364,114.391,32047.4,15,110,77,323,7558.21,153.303,153.303,173.182,0.410256,23.8462,0.222222,0.975495,0.141712,0.494631,9.78545,3.98551
247566,331780,260082,1823.24,9734.45,3.25253,119.359,1809.56,3,99,72,306,7482.63,146.683,146.683,173.792,0.356164,13.5714,0.253165,0.951878,0.187298,0.768675,0.723631,0.92236
457273,590720,466140,2488.11,19973.9,3.94828,116.801,88668.3,25,116,95,307,7696.86,162.107,162.107,174.6,0.45,24.5833,0.171717,0.980977,0.124568,0.385345,22.4932,6.33188
449883,755430,531410,2761.57,17882,3.85586,116.792,77437.1,17,111,58,347,8691.25,159.879,159.879,172.31,0.423077,20.6875,0.193548,0.846584,0.154433,0.486032,19.1061,4.40888
276852,365241,284866,1901.2,11605.1,3.45631,111.652,1809.56,2,103,73,300,7218.73,155.72,155.72,173.89,0.410959,24,0.256098,0.971866,0.163824,0.622031,0.673227,0.578652
445562,579150,462041,2470.19,18156.9,3.40244,112.78,1017.88,2,164,85,458,11268.3,158.1,158.1,174.694,0.451327,20.8095,0.261538,0.964333,0.136047,0.620605,0.374655,0.587814
283584,376250,294019,1926.67,11223.2,3.14685,121.15,1385.44,3,143,77,426,10295.7,160.857,160.857,173.156,0.444444,27.4,0.571429,0.96451,0.171668,0.917357,0.698622,0.953333
152345,207840,158614,1438.07,6090.6,3.59184,115.677,14526.7,11,49,59,168,4028.5,155.958,155.958,173.542,0.441176,20,0.289474,0.960477,0.236113,0.661429,4.67235,3.0625
115483,156420,124296,1261.13,4021.59,2.48,125.514,907.92,2,75,61,272,6351.52,153.993,153.993,173.82,0.595745,12.6,0.470588,0.929096,0.313589,1.57936,0.589644,0.806452
160331,214248,167175,1458.71,5932.82,3.12903,118.205,1385.44,3,62,73,221,5259.98,157.946,157.946,173.644,0.319149,30.5714,0.347826,0.959062,0.245872,0.88659,0.53575,0.958763
304244,395006,315897,2000.09,11857.8,3.25581,120.158,3848.45,4,129,77,394,9542.94,158.003,158.003,173.13,0.535714,31.8333,0.449438,0.963112,0.168673,0.804782,1.63175,1.22857
270224,356972,278310,1896.35,10910.7,3.48,116.282,6939.78,6,100,86,304,7535.37,157.766,157.766,174.221,0.428571,26.6364,0.351351,0.970947,0.173807,0.690643,2.56816,1.72414
