f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
236151,540800,349614,2315.75,9769.97,3.73913,107.767,11309.7,10,69,43,289,6336.91,145.554,145.554,168.884,0.568182,11.5652,0.254545,0.675462,0.237027,0.648611,3.30455,2.67442
312512,711256,488490,2610.75,13380.8,3.83158,103.985,41547.6,14,95,29,348,8243.48,148.184,148.184,165.483,0.507937,13.5,0.1875,0.639751,0.195112,0.61607,12.63,3.65385
241250,479400,344022,2241.16,10956.8,3.73684,106.639,8824.73,8,76,48,299,6851.86,146.03,146.03,170.125,0.490196,13.2381,0.225806,0.701265,0.204544,0.62535,2.78002,2.14085
214991,629628,421800,2472.49,8977.79,3.48571,106.724,13684.8,8,70,15,322,7366.65,155.05,155.05,150.533,0.428571,28.2727,0.206897,0.509699,0.2754,0.820541,4.4557,2.29508
167364,518940,343477,2376.18,6467.63,3.34545,109.395,18626.5,10,55,33,307,7405.93,159.208,159.208,165.121,0.375,22.6154,0.25,0.487263,0.367396,1.14508,6.12115,2.98913
174128,732082,511548,2805.67,6144.86,3.25926,112.779,37325.3,12,54,15,286,7266.77,159.339,159.339,150.933,0.317073,18.0667,0.35,0.340394,0.456588,1.18258,11.5752,3.68182
365425,701400,553476,2781.23,15375.3,3.86207,104.578,45238.9,18,87,24,329,7915.02,153.827,153.827,162.917,0.338462,26.4167,0.175676,0.660238,0.18089,0.514789,10.7704,4.66071
115832,356664,202313,1898.85,4330.16,3.2973,112.647,16741.5,10,37,30,221,4940.02,148.136,148.136,166.667,0.321429,10.6316,0.275862,0.572539,0.438519,1.14084,5.34771,3.03279
169605,408096,290862,2046.49,7430.62,3.55556,104.804,41547.6,16,54,22,232,5667.85,151.323,151.323,157.136,0.421053,13.5,0.148936,0.583112,0.275413,0.76277,13.2282,4.5
219303,519332,404600,2450.01,9427.55,3.6,107.852,9852.03,7,70,22,283,6898.84,145.943,145.943,158.864,0.346154,13.15,0.186441,0.542025,0.259877,0.731775,3.1447,1.94444
219713,527571,363760,2274.32,9533.38,3.4,104.88,10207,10,90,21,322,7647.81,149.161,149.161,156.381,0.384615,11.88,0.184211,0.604007,0.238564,0.802213,4.18105,2.94118
204979,504738,346840,2239.81,8766.37,3.79661,106.77,49087.4,13,59,24,200,5726.13,161.21,161.21,164,0.372093,199,0.156863,0.590989,0.2555,0.653193,14.1291,3.42411
265628,687960,461612,2590.85,10886.4,3.59036,103.847,16286,11,83,28,343,8626.06,155.079,155.079,162.036,0.360656,19.1765,0.220588,0.575435,0.23799,0.79237,5.08884,3.06376
198458,499112,351241,2201.16,8577.99,3.77778,99.8686,32685.1,13,63,22,260,6348.49,148.377,148.377,158.727,0.369565,13.4444,0.211538,0.565018,0.256605,0.740091,10.3758,3.44118
159253,409584,276932,1998.22,6672.15,3.4,105.076,40828.1,13,60,22,248,5842.36,150.093,150.093,158.409,0.304348,15.5333,0.2,0.575064,0.299486,0.875635,15.3823,3.82353
255507,538230,399053,2374.64,11315.6,3.55814,108.764,23778.7,12,86,26,323,7479.76,146.765,146.765,163.577,0.34375,13.0435,0.194444,0.640284,0.209855,0.661013,8.00357,3.37255
247387,526706,387964,2300.06,10525.7,3.52809,103.093,16286,8,89,21,339,8040.07,153.029,153.029,155.286,0.534483,18.9412,0.202703,0.637655,0.218518,0.76385,5.85905,2.26752
273741,567720,439387,2487.34,11080.7,3.81579,104.682,28352.9,12,76,27,304,8002.23,153.378,153.378,165.259,0.490196,22.3846,0.225806,0.623006,0.224475,0.722178,7.87175,3.14483
254515,548757,478714,2571.27,9923,3.50685,104.093,28352.9,11,73,25,356,8746.74,155.817,155.817,165.16,0.351852,34.6,0.196721,0.531664,0.259122,0.881461,8.13218,3.13672
112093,307970,204196,1736.26,4748.93,3.34783,98.8148,19606.7,12,46,18,199,4810.14,147.302,147.302,156.278,0.393939,8.04545,0.314286,0.548945,0.365611,1.01289,8.04608,3.58442
234650,538670,350276,2316.53,9274.53,3.74194,111.859,23235.2,9,62,40,294,6351.66,141.748,141.748,169.325,0.55,10.76,0.169811,0.669902,0.249773,0.684849,6.13928,2.40517
314372,713940,490140,2615.05,12813.7,3.87952,102.259,38707.6,12,83,32,369,8310.2,143.751,143.751,168.781,0.596154,12.6667,0.220588,0.641392,0.204083,0.648542,10.2195,3.09317
240382,477204,343398,2237.18,9955.94,3.67123,109.872,16286,7,73,42,304,6845.48,144.168,144.168,167.548,0.403846,12.8182,0.196721,0.700009,0.224708,0.687578,4.94579,1.90672
214777,630252,421670,2472.05,8837.66,3.41176,106.311,14102.6,7,68,14,335,7376.38,147.319,147.319,144.714,0.307692,13.5652,0.192982,0.509348,0.279717,0.834654,4.465,2.05172
224268,518752,340074,2371.49,7624.73,3.10448,103.22,31415.9,11,67,27,316,7453.97,155.348,155.348,165.815,0.240741,20.0667,0.288462,0.65947,0.311026,0.977604,9.38548,3.54327
177538,734006,511346,2811.23,6932.06,3.38983,108.993,38013.3,13,59,16,281,7299.17,157.246,157.246,157.312,0.372093,20.6154,0.282609,0.347198,0.40554,1.05296,12.6327,3.835
365258,701400,554106,2784.09,15647.2,3.95556,107.158,45996.1,14,90,25,334,7936.39,152.844,152.844,164.44,0.40625,19.875,0.168831,0.659185,0.177929,0.507208,11.3335,3.53933
112196,355432,201298,1894.08,4093.53,3.27778,106.78,16741.5,11,36,30,219,4903.67,151.292,151.292,163.933,0.384615,17.25,0.333333,0.55736,0.462701,1.19791,5.37182,3.35593
175431,458528,291775,2049.33,8208.32,3.63934,105.851,29559.2,14,61,22,235,5586.68,145.426,145.426,157.227,0.418605,12.0556,0.173077,0.601256,0.249665,0.680612,10.2782,3.84685
224499,695760,406705,2454.94,10915.6,3.62791,106.248,12076.3,9,86,24,287,6990.24,146.683,146.683,162.042,0.34375,10.0385,0.131579,0.551994,0.224901,0.640388,4.62613,2.48077
212082,521874,363118,2271.81,9035.78,3.4359,107.489,10568.3,8,78,17,317,7512.71,152.177,152.177,155.294,0.344828,16.6111,0.21875,0.584058,0.251423,0.83144,3.88684,2.32836
210835,507430,352398,2254.51,8385.4,3.77778,106.467,33329.2,12,54,21,241,5876.77,154.743,154.743,155.857,0.421053,33.4286,0.2,0.598287,0.268861,0.700833,8.53641,3.17647
267760,661842,459596,2584.01,11527,3.63415,105.093,15836.8,9,82,29,362,8555.23,153.461,153.461,162.345,0.366667,14.7391,0.223881,0.582597,0.224171,0.742192,4.84993,2.47651
200125,488180,349152,2196.93,8594.44,3.63333,105.987,41547.6,12,60,24,266,6376.18,144.365,144.365,161.167,0.428571,11.6667,0.176471,0.573174,0.255622,0.741896,12.4565,3.30275
158498,413193,278043,1999.85,7128.76,3.54386,104.662,12868,10,57,25,261,5940.52,148.36,148.36,165.24,0.390244,15.3125,0.1875,0.57005,0.280533,0.833318,4.62764,2.82178
251285,628712,399190,2374.54,10372.9,3.55844,106.99,26590.4,10,77,21,307,7316.44,148.678,148.678,157.238,0.375,12.9545,0.184615,0.629488,0.228916,0.705339,8.14797,2.81022
241011,554580,389024,2300.17,9909.29,3.46154,107.448,17671.5,7,78,26,336,7968.8,152.878,152.878,164.692,0.344828,18.7647,0.181818,0.619525,0.232122,0.804175,5.71914,2.02222
279791,712467,440805,2495.5,12306.8,3.56989,110.921,27171.6,14,93,25,341,8076.05,150.874,150.874,164.76,0.347826,13.2083,0.148148,0.634727,0.202774,0.656226,9.0316,3.92169
254515,762507,481374,2578.77,10509.8,3.55556,104.082,27759.1,12,81,21,372,8816.33,152.005,152.005,157.381,0.327869,17.6,0.246154,0.528727,0.245369,0.838871,8.83439,3.375
237875,502242,348772,2313.41,11003.5,3.97333,108.345,10935.9,7,75,32,194,6189.72,163.613,163.613,168.781,0.595745,96,0.229508,0.682034,0.210243,0.562524,3.448,1.76174
309785,660376,487280,2607.87,13358,3.83333,105.639,32685.1,14,84,31,347,8244.9,152.34,152.34,163,0.5,20.6875,0.217391,0.635744,0.195229,0.617225,8.86275,3.65217
240708,497777,342618,2237.39,10479.4,3.66197,109.254,56410.4,21,71,47,304,6826.22,146.188,146.188,171.851,0.42,19.2667,0.224138,0.702556,0.213503,0.651394,16.639,5.73462
214344,623280,421096,2472.38,8487.71,3.40299,109.161,12469,8,67,17,309,7327.53,153.149,153.149,154.588,0.456522,19.6,0.240741,0.509015,0.291289,0.863311,3.89757,2.35088
229817,578124,343710,2378.22,9179.45,3.42857,105.995,18626.5,10,77,31,317,7481.15,158.151,158.151,163.839,0.4,44.2857,0.222222,0.668637,0.259081,0.814988,6.24079,2.91667
176367,833968,513985,2816.83,7187.48,3.41935,107.487,40828.1,16,62,15,288,7308.43,159.51,159.51,151.133,0.377778,31,0.291667,0.343137,0.391908,1.01683,14.3527,4.67925
365120,818736,551785,2777.58,15917.1,4,111.159,46759.5,20,88,27,333,7880.67,154.156,154.156,164.778,0.466667,32.3,0.189189,0.661708,0.174503,0.495107,11.2698,5
117734,329672,201229,1898.02,4410.07,3.26829,111.602,16741.5,8,41,28,214,4948.4,151.201,151.201,163.393,0.413793,20.4,0.28125,0.585076,0.430385,1.12207,5.8301,2.44776
174652,458595,291314,2048.38,7475.68,3.63934,106.099,32047.4,14,61,24,228,5468.61,149.618,149.618,162.583,0.525,18,0.244898,0.599529,0.274006,0.731519,11.1931,3.84685
219939,692531,405836,2452.98,9143.27,3.5625,105.145,17203.4,9,64,24,281,6938.81,147.651,147.651,163.708,0.361702,11.2174,0.185185,0.541942,0.268282,0.758898,5.00599,2.52632
213427,523362,363343,2272.86,9386.18,3.5641,102.595,13273.2,8,78,21,343,7608.24,147.052,147.052,156.476,0.444444,10.4333,0.278689,0.587399,0.24215,0.810579,4.85089,2.2446
208643,507430,351558,2248.77,9279.88,3.84848,104.069,14102.6,10,66,24,243,5875.9,152.045,152.045,162.042,0.65,39.5,0.178571,0.593482,0.242328,0.633187,4.46108,2.59843
274716,667500,460886,2590.76,11983.4,3.57647,101.068,16286,13,85,27,349,8511.71,155,155,166.63,0.416667,20.8125,0.25,0.59606,0.216195,0.710291,5.03906,3.63487
197305,490356,350535,2200.6,8398.63,3.63333,104.329,42273.3,15,60,20,275,6374.75,141.793,141.793,160.15,0.463415,13.4737,0.22449,0.562869,0.262019,0.759022,12.8552,4.12844
159830,411216,277482,2000.64,6393.27,3.22807,102.732,40115,13,57,22,253,5896.87,151.462,151.462,156.864,0.325581,11.65,0.1875,0.576002,0.31293,0.922356,14.3061,4.02717
244844,630174,399608,2377.05,10495,3.65432,103.563,26590.4,12,81,22,313,7418,147.275,147.275,156.364,0.472727,11.52,0.208955,0.612709,0.226494,0.706814,8.79673,3.28378
245405,554364,388284,2298.72,10819.4,3.62025,104.633,18626.5,13,79,24,286,7911.74,155.948,155.948,163.542,0.385965,27.6,0.161765,0.632025,0.212464,0.731258,5.99618,3.59091
275543,703684,437876,2488.19,12290.4,3.62222,100.136,15836.8,11,90,26,340,8070.37,149.456,149.456,165.385,0.285714,19,0.168831,0.629272,0.20245,0.656642,5.17272,3.03681
254834,760760,481668,2579.4,9411.32,3.3913,102.164,28952.9,13,69,23,361,8776.46,153.047,153.047,161.174,0.38,20.2353,0.210526,0.529067,0.274074,0.932544,7.83942,3.83333
237525,503886,349890,2317.51,10396,3.9697,107.689,16286,9,66,44,284,6293.76,148.504,148.504,168.455,0.466667,13.2,0.269231,0.678854,0.222924,0.605405,4.52533,2.26718
314494,664175,487025,2607.66,14058.8,3.80851,104.746,32685.1,15,94,35,338,8256.65,155.959,155.959,167.629,0.446154,23.1429,0.175,0.645745,0.185482,0.587292,9.76935,3.93855
241778,501426,344078,2240.83,10431.4,3.76471,108.872,7853.98,7,68,46,304,6815.21,147.141,147.141,170.217,0.478261,19.2667,0.192982,0.702684,0.214817,0.653338,2.20893,1.85938
215966,622457,422638,2475.55,8261.75,3.36364,104.096,14102.6,8,66,15,310,7379.67,154.148,154.148,151.2,0.375,24.8333,0.2,0.510996,0.29964,0.893233,4.30981,2.37838
230370,578124,343644,2375.99,9686.46,3.45,110.291,27171.6,13,80,31,311,7475.99,157.569,157.569,164.355,0.454545,18.4375,0.25,0.670375,0.24529,0.771798,9.43582,3.76812
176296,835830,515304,2817.52,7468.47,3.48485,107.463,39408.1,13,66,14,290,7349.53,157.31,157.31,149.786,0.346939,19.7143,0.269231,0.342122,0.377256,0.984074,14.7532,3.73043
361291,819748,550802,2774.46,15364.3,4.02273,108.305,45238.9,19,88,26,328,7893.63,154.939,154.939,164.846,0.333333,24.2308,0.173333,0.655936,0.180579,0.513764,11.0189,4.72316
